-203878.558145765
-203819.334964164
-203697.945503974
-203689.852419904
-203618.011686331
-203477.264588363
-203460.918334164
-203440.5529988
-203440.5529988
-203430.750115184
-203430.750115184
-203430.750115184
-203428.27914026
-203419.157724314
-203417.479710158
-203417.544914931
-203417.544914931
-203417.544914931
-203417.464679729
-203417.464679729
-203417.464679729
-203417.464679729
-203417.464679729
-203417.464679729
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203417.802953666
-203418.324482512
-203419.668423433
-203419.179155077
-203419.179155077
-203419.179155077
-203419.179155077
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.532952115
-203417.525942377
-203417.525942377
-203418.921516944
-203418.921516944
-203418.921516944
-203418.921516944
-203417.496173272
-203417.496173272
-203417.496173272
-203417.496173272
-203417.496173272
-203417.496173272
-203417.060239175
-203417.060239175
-203417.060239175
-203417.060239175
-203417.060239175
-203417.060239175
-203417.060239175
-203417.060239175
-203417.060239175
-203416.073992078
-203416.073992078
-203416.073992078
-203416.503121305
-203411.271759441
-203411.271759441
-203411.271759441
-203411.271759441
-203410.7565331
-203410.7565331
-203411.915586953
-203411.915586953
-203411.915586953
-203411.915586953
-203411.915586953
-203411.915586953
-203411.85462964
-203411.85462964
-203411.85462964
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203409.957075404
-203413.100167443
-203413.100167443
-203413.118480778
-203413.118480778
-203413.118480778
-203413.118480778
-203413.118480778
-203413.118480778
-203413.118480778
-203412.536699826
-203412.536699826
-203412.572061406
-203410.645759903
-203410.645759903
-203410.645759903
-203410.645759903
-203410.714687556
-203409.962462475
-203409.962462475
-203409.962462475
-203409.962462475
-203409.962462475
-203409.962462475
-203409.962462475
-203409.962462475
-203409.962462475
-203410.06188653
-203410.06188653
-203410.06188653
-203410.104665243
-203410.104665243
-203410.104665243
-203410.062986482
-203410.062986482
-203410.062986482
-203410.062986482
-203410.062986482
-203410.062986482
-203409.909660242
-203409.909660242
-203409.909660242
-203409.909660242
-203409.909660242
-203409.909660242
-203409.909660242
-203409.909660242
-203407.131504947
-203407.131504947
-203407.131504947
-203407.131504947
-203407.131504947
-203407.49383662
-203407.410673235
-203407.440225965
-203407.440225965
-203407.440225965
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203408.112339426
-203407.343253257
-203407.343253257
-203407.343253257
-203407.343253257
-203407.343253257
-203407.343253257
-203407.167123384
-203407.167123384
-203407.167123384
-203407.167123384
-203407.167123384
-203407.939682056
-203407.939682056
-203407.939682056
-203407.939682056
-203408.064327816
-203408.064247069
-203408.064247069
-203407.193647636
-203407.193647636
-203407.193647636
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.841218673
-203406.242752603
-203406.242752603
-203406.242752603
-203406.242752603
-203406.345451643
-203406.345451643
-203406.345451643
-203406.345451643
-203406.345451643
-203406.345451643
-203406.345451643
-203406.345451643
-203406.6540235
-203406.6540235
-203406.6540235
-203406.6540235
-203406.6540235
-203406.6540235
-203406.6540235
